5010,2564.4
5020,2000.6
5010,2041.4
5020,2411.5
5100,2181.5
5200,2220.0
5300,1890.3
5400,1920.4
5500,2395.9
5600,2986.5
5700,2060.8
5800,1854.7
5900,2315.5
6000,1790.6
6100,2661.9
